"","Year","Taxon","Term","Unit","Exporter","Purpose","Source","Reporter.type","Volume"
"16324",2004,"Varanus panoptes","live",NA,"ID","T","F","I",91
"16325",2004,"Varanus rudicollis","live",NA,"ID","T","F","E",431
"16326",2004,"Varanus rudicollis","live",NA,"ID","T","F","I",4
"16327",2004,"Varanus rudicollis","live",NA,"ID","T","W","E",933
"16328",2004,"Varanus rudicollis","live",NA,"ID","T","W","I",717
"16329",2004,"Varanus salvadorii","live",NA,"ID","T","F","E",53
"16330",2004,"Varanus salvadorii","live",NA,"ID","T","F","I",7
"16331",2004,"Varanus salvadorii","live",NA,"ID","T","W","E",203
"16332",2004,"Varanus salvadorii","live",NA,"ID","T","W","I",121
"16333",2004,"Varanus salvator","live",NA,"ID","P","W","I",1
"16334",2004,"Varanus salvator","live",NA,"ID","T","C","I",4
"16335",2004,"Varanus salvator","live",NA,"ID","T","F","E",452
"16336",2004,"Varanus salvator","live",NA,"ID","T","F","I",20
"16337",2004,"Varanus salvator","live",NA,"ID","T","W","E",5876
"16338",2004,"Varanus salvator","live",NA,"ID","T","W","I",4567
"16339",2004,"Varanus salvator","live",NA,"MY","Q","W","E",30
"16340",2004,"Varanus salvator","live",NA,"MY","Q","W","I",65
"16341",2004,"Varanus salvator","live",NA,"MY","T","C","E",30
"16342",2004,"Varanus salvator","live",NA,"MY","T","W","E",12436
"16343",2004,"Varanus salvator","live",NA,"MY","T","W","I",7245
"16344",2005,"Aldabrachelys gigantea","live",NA,"BG","T","C","I",2
"16345",2005,"Aldabrachelys gigantea","live",NA,"FR","Z","C","E",2
"16346",2005,"Aldabrachelys gigantea","live",NA,"FR","Z","C","I",2
"16347",2005,"Aldabrachelys gigantea","live",NA,"GH","T","W","I",2
"16348",2005,"Aldabrachelys gigantea","live",NA,"MU","BLANK","BLANK","I",5
"16349",2005,"Aldabrachelys gigantea","live",NA,"MU","T","C","E",118
"16350",2005,"Aldabrachelys gigantea","live",NA,"MU","T","C","I",103
"16351",2005,"Aldabrachelys gigantea","live",NA,"SC","B","C","I",10
"16352",2005,"Aldabrachelys gigantea","live",NA,"SC","B","W","E",1
"16353",2005,"Aldabrachelys gigantea","live",NA,"SC","P","C","I",17
"16354",2005,"Aldabrachelys gigantea","live",NA,"SC","P","W","I",2
"16355",2005,"Aldabrachelys gigantea","live",NA,"SC","T","C","E",171
"16356",2005,"Aldabrachelys gigantea","live",NA,"SC","T","C","I",88
"16357",2005,"Aldabrachelys gigantea","live",NA,"SC","T","F","I",50
"16358",2005,"Aldabrachelys gigantea","live",NA,"SC","T","W","E",8
"16359",2005,"Aldabrachelys gigantea","live",NA,"TZ","T","F","E",12
"16360",2005,"Aldabrachelys gigantea","live",NA,"TZ","T","F","I",7
"16361",2005,"Amyda cartilaginea","live",NA,"ID","T","F","E",1100
"16362",2005,"Amyda cartilaginea","live",NA,"ID","T","W","E",25066
"16363",2005,"Amyda cartilaginea","live",NA,"ID","T","W","I",400
"16364",2005,"Amyda cartilaginea","live",NA,"MY","T","W","I",10000
"16365",2005,"Antaresia maculosa","live",NA,"CA","T","C","E",10
"16366",2005,"Antaresia maculosa","live",NA,"CA","T","C","I",9
"16367",2005,"Antaresia maculosa","live",NA,"US","T","C","E",16
"16368",2005,"Antaresia maculosa","live",NA,"US","T","C","I",45
"16369",2005,"Apodora papuana","live",NA,"ID","T","F","E",28
"16370",2005,"Apodora papuana","live",NA,"ID","T","W","E",260
"16371",2005,"Apodora papuana","live",NA,"ID","T","W","I",24
"16372",2005,"Boa constrictor","live",NA,"AR","Q","C","E",2
"16373",2005,"Boa constrictor","live",NA,"AR","Q","C","I",2
"16374",2005,"Boa constrictor","live",NA,"AT","T","C","E",16
"16375",2005,"Boa constrictor","live",NA,"AT","T","C","I",16
"16376",2005,"Boa constrictor","live",NA,"BW","Z","C","I",1
"16377",2005,"Boa constrictor","live",NA,"BY","T","C","E",25
"16378",2005,"Boa constrictor","live",NA,"BY","T","C","I",25
"16379",2005,"Boa constrictor","live",NA,"CA","P","C","E",2
"16380",2005,"Boa constrictor","live",NA,"CA","T","C","E",46
"16381",2005,"Boa constrictor","live",NA,"CA","T","C","I",33
"16382",2005,"Boa constrictor","live",NA,"CH","BLANK","C","E",8
"16383",2005,"Boa constrictor","live",NA,"CH","Q","C","I",3
"16384",2005,"Boa constrictor","live",NA,"CH","T","C","I",8
"16385",2005,"Boa constrictor","live",NA,"CO","T","C","E",16274
"16386",2005,"Boa constrictor","live",NA,"CO","T","C","I",14232
"16387",2005,"Boa constrictor","live",NA,"CR","P","C","I",6
"16388",2005,"Boa constrictor","live",NA,"CR","T","C","E",101
"16389",2005,"Boa constrictor","live",NA,"CR","T","C","I",95
"16390",2005,"Boa constrictor","live",NA,"CZ","T","C","E",245
"16391",2005,"Boa constrictor","live",NA,"CZ","T","C","I",63
"16392",2005,"Boa constrictor","live",NA,"DE","P","C","E",1
"16393",2005,"Boa constrictor","live",NA,"DE","P","C","I",1
"16394",2005,"Boa constrictor","live",NA,"DE","T","C","E",59
"16395",2005,"Boa constrictor","live",NA,"DE","T","C","I",12
"16396",2005,"Boa constrictor","live",NA,"DK","Z","C","E",2
"16397",2005,"Boa constrictor","live",NA,"GB","P","C","E",1
"16398",2005,"Boa constrictor","live",NA,"GB","P","C","I",3
"16399",2005,"Boa constrictor","live",NA,"GB","T","C","I",9
"16400",2005,"Boa constrictor","live",NA,"GY","T","I","I",1
"16401",2005,"Boa constrictor","live",NA,"GY","T","W","E",1270
"16402",2005,"Boa constrictor","live",NA,"GY","T","W","I",960
"16403",2005,"Boa constrictor","live",NA,"HN","T","F","I",1
"16404",2005,"Boa constrictor","live",NA,"HN","T","R","E",2740
"16405",2005,"Boa constrictor","live",NA,"HN","T","R","I",1430
"16406",2005,"Boa constrictor","live",NA,"HN","T","W","E",3660
"16407",2005,"Boa constrictor","live",NA,"HN","T","W","I",500
"16408",2005,"Boa constrictor","live",NA,"HU","T","F","I",38
"16409",2005,"Boa constrictor","live",NA,"IE","P","C","E",6
"16410",2005,"Boa constrictor","live",NA,"IL","P","C","E",2
"16411",2005,"Boa constrictor","live",NA,"IT","Q","C","E",1
"16412",2005,"Boa constrictor","live",NA,"NI","T","C","E",3817
"16413",2005,"Boa constrictor","live",NA,"NI","T","C","I",3712
"16414",2005,"Boa constrictor","live",NA,"NL","P","C","E",7
"16415",2005,"Boa constrictor","live",NA,"NL","T","C","I",7
"16416",2005,"Boa constrictor","live",NA,"PA","T","C","E",70
"16417",2005,"Boa constrictor","live",NA,"PA","T","C","I",82
"16418",2005,"Boa constrictor","live",NA,"PE","Q","W","E",2
"16419",2005,"Boa constrictor","live",NA,"PE","T","C","I",9
"16420",2005,"Boa constrictor","live",NA,"PE","T","F","E",117
"16421",2005,"Boa constrictor","live",NA,"PE","T","F","I",134
"16422",2005,"Boa constrictor","live",NA,"RU","Q","C","E",2
"16423",2005,"Boa constrictor","live",NA,"SE","T","C","E",1
"16424",2005,"Boa constrictor","live",NA,"SK","T","C","I",1
"16425",2005,"Boa constrictor","live",NA,"SR","T","F","E",217
"16426",2005,"Boa constrictor","live",NA,"SR","T","F","I",210
"16427",2005,"Boa constrictor","live",NA,"SR","T","W","E",909
"16428",2005,"Boa constrictor","live",NA,"SR","T","W","I",694
"16429",2005,"Boa constrictor","live",NA,"SV","T","C","I",2019
"16430",2005,"Boa constrictor","live",NA,"SZ","Q","C","I",1
"16431",2005,"Boa constrictor","live",NA,"US","B","C","E",12
"16432",2005,"Boa constrictor","live",NA,"US","B","C","I",46
"16433",2005,"Boa constrictor","live",NA,"US","P","C","E",7
"16434",2005,"Boa constrictor","live",NA,"US","P","C","I",33
"16435",2005,"Boa constrictor","live",NA,"US","P","F","E",1
"16436",2005,"Boa constrictor","live",NA,"US","P","F","I",16
"16437",2005,"Boa constrictor","live",NA,"US","Q","C","E",2
"16438",2005,"Boa constrictor","live",NA,"US","Q","C","I",12
"16439",2005,"Boa constrictor","live",NA,"US","T","C","E",486
"16440",2005,"Boa constrictor","live",NA,"US","T","C","I",535
"16441",2005,"Boa constrictor","live",NA,"US","T","F","E",30
"16442",2005,"Boa constrictor","live",NA,"US","T","F","I",54
"16443",2005,"Boa constrictor","live",NA,"US","T","R","I",4
"16444",2005,"Boa constrictor","live",NA,"VE","T","R","E",50
"16445",2005,"Boa constrictor","live",NA,"XX","BLANK","I","I",6
"16446",2005,"Boa constrictor","live",NA,"ZA","Q","C","E",1
"16447",2005,"Boa constrictor","live",NA,"ZA","Q","C","I",1
"16448",2005,"Boa constrictor","live",NA,"ZA","Z","C","E",1
"16449",2005,"Bothrops asper","live",NA,"HN","T","W","E",3
"16450",2005,"Brookesia minima","live",NA,"MG","T","W","E",75
"16451",2005,"Brookesia stumpffi","live",NA,"MG","T","W","E",105
"16452",2005,"Brookesia stumpffi","live",NA,"MG","T","W","I",34
"16453",2005,"Brookesia superciliaris","live",NA,"MG","T","W","E",98
"16454",2005,"Brookesia superciliaris","live",NA,"MG","T","W","I",154
"16455",2005,"Brookesia therezieni","live",NA,"MG","T","W","E",39
"16456",2005,"Brookesia therezieni","live",NA,"MG","T","W","I",2
"16457",2005,"Brookesia thieli","live",NA,"MG","T","W","E",118
"16458",2005,"Brookesia thieli","live",NA,"MG","T","W","I",79
"16459",2005,"Caiman crocodilus","live",NA,"UA","Q","C","E",1
"16460",2005,"Caiman crocodilus","live",NA,"UA","Q","C","I",1
"16461",2005,"Caiman crocodilus crocodilus","live",NA,"GY","T","W","E",4087
"16462",2005,"Caiman crocodilus crocodilus","live",NA,"GY","T","W","I",4107
"16463",2005,"Caiman crocodilus crocodilus","live",NA,"RU","Q","C","E",2
"16464",2005,"Caiman crocodilus crocodilus","live",NA,"TH","Q","C","I",3
"16465",2005,"Caiman crocodilus crocodilus","live",NA,"TH","Z","C","E",8
"16466",2005,"Caiman crocodilus crocodilus","live",NA,"TH","Z","C","I",4
"16467",2005,"Caiman crocodilus crocodilus","live",NA,"VE","Q","C","I",1
"16468",2005,"Caiman crocodilus crocodilus","live",NA,"VE","T","C","E",300
"16469",2005,"Caiman crocodilus crocodilus","live",NA,"VE","T","C","I",150
"16470",2005,"Caiman crocodilus crocodilus","live",NA,"VE","T","R","E",2000
"16471",2005,"Calabaria reinhardtii","live",NA,"BJ","T","R","E",20
"16472",2005,"Calabaria reinhardtii","live",NA,"GH","T","W","E",1073
"16473",2005,"Calabaria reinhardtii","live",NA,"GH","T","W","I",368
"16474",2005,"Calabaria reinhardtii","live",NA,"TG","T","R","E",65
"16475",2005,"Calabaria reinhardtii","live",NA,"TG","T","R","I",91
"16476",2005,"Calabaria reinhardtii","live",NA,"TG","T","W","E",10
"16477",2005,"Calabaria reinhardtii","live",NA,"TG","T","W","I",91
"16478",2005,"Calumma oshaughnessyi","live",NA,"CH","BLANK","C","E",19
"16479",2005,"Calumma parsonii","live",NA,"CH","BLANK","C","E",9
"16480",2005,"Calumma parsonii","live",NA,"ID","T","C","E",60
"16481",2005,"Calumma parsonii","live",NA,"ID","T","C","I",15
"16482",2005,"Calumma parsonii","live",NA,"UA","T","C","E",5
"16483",2005,"Candoia aspera","live",NA,"ID","T","F","E",353
"16484",2005,"Candoia aspera","live",NA,"ID","T","F","I",75
"16485",2005,"Candoia aspera","live",NA,"ID","T","W","E",796
"16486",2005,"Candoia aspera","live",NA,"ID","T","W","I",322
"16487",2005,"Candoia carinata","live",NA,"AR","Q","C","E",1
"16488",2005,"Candoia carinata","live",NA,"AR","Q","C","I",1
"16489",2005,"Candoia carinata","live",NA,"CH","BLANK","C","E",10
"16490",2005,"Candoia carinata","live",NA,"ID","T","F","E",202
"16491",2005,"Candoia carinata","live",NA,"ID","T","F","I",76
"16492",2005,"Candoia carinata","live",NA,"ID","T","W","E",1041
"16493",2005,"Candoia carinata","live",NA,"ID","T","W","I",427
"16494",2005,"Candoia carinata","live",NA,"SB","T","W","I",145
"16495",2005,"Centrochelys sulcata","live",NA,"BJ","P","R","I",2
"16496",2005,"Centrochelys sulcata","live",NA,"BJ","T","R","E",3
"16497",2005,"Centrochelys sulcata","live",NA,"BJ","T","R","I",50
"16498",2005,"Centrochelys sulcata","live",NA,"GH","T","C","E",2952
"16499",2005,"Centrochelys sulcata","live",NA,"GH","T","C","I",715
"16500",2005,"Centrochelys sulcata","live",NA,"GH","T","W","I",10
"16501",2005,"Centrochelys sulcata","live",NA,"ML","T","C","E",1721
"16502",2005,"Centrochelys sulcata","live",NA,"ML","T","C","I",771
"16503",2005,"Centrochelys sulcata","live",NA,"NE","T","C","E",100
"16504",2005,"Centrochelys sulcata","live",NA,"NE","T","C","I",50
"16505",2005,"Centrochelys sulcata","live",NA,"SV","T","C","I",735
"16506",2005,"Centrochelys sulcata","live",NA,"US","T","C","E",4076
"16507",2005,"Centrochelys sulcata","live",NA,"US","T","C","I",3191
"16508",2005,"Centrochelys sulcata","live",NA,"US","T","F","E",473
"16509",2005,"Centrochelys sulcata","live",NA,"US","T","F","I",352
"16510",2005,"Chamaeleo africanus","live",NA,"JO","T","C","E",50
"16511",2005,"Chamaeleo africanus","live",NA,"LY","T","W","E",50
"16512",2005,"Chamaeleo africanus","live",NA,"NE","T","W","E",150
"16513",2005,"Chamaeleo africanus","live",NA,"NE","T","W","I",246
"16514",2005,"Chamaeleo dilepis","live",NA,"CA","T","C","E",16
"16515",2005,"Chamaeleo dilepis","live",NA,"CA","T","C","I",16
"16516",2005,"Chamaeleo dilepis","live",NA,"CD","Q","W","E",1
"16517",2005,"Chamaeleo dilepis","live",NA,"CD","T","W","E",275
"16518",2005,"Chamaeleo dilepis","live",NA,"MZ","T","C","E",100
"16519",2005,"Chamaeleo dilepis","live",NA,"MZ","T","W","E",440
"16520",2005,"Chamaeleo dilepis","live",NA,"MZ","T","W","I",40
"16521",2005,"Chamaeleo dilepis","live",NA,"TZ","B","W","I",20
"16522",2005,"Chamaeleo dilepis","live",NA,"TZ","Q","W","I",10
"16523",2005,"Chamaeleo dilepis","live",NA,"TZ","T","F","E",72
"16524",2005,"Chamaeleo dilepis","live",NA,"TZ","T","F","I",72
"16525",2005,"Chamaeleo dilepis","live",NA,"TZ","T","W","E",3466
"16526",2005,"Chamaeleo dilepis","live",NA,"TZ","T","W","I",4373
"16527",2005,"Chamaeleo dilepis","live",NA,"UG","T","W","E",55
"16528",2005,"Chamaeleo dilepis","live",NA,"UG","T","W","I",25
"16529",2005,"Chamaeleo gracilis","live",NA,"BJ","T","R","E",600
"16530",2005,"Chamaeleo gracilis","live",NA,"BJ","T","R","I",582
"16531",2005,"Chamaeleo gracilis","live",NA,"CD","Q","W","E",5
"16532",2005,"Chamaeleo gracilis","live",NA,"CD","T","W","E",150
"16533",2005,"Chamaeleo gracilis","live",NA,"CD","T","W","I",50
"16534",2005,"Chamaeleo gracilis","live",NA,"GH","T","W","E",750
"16535",2005,"Chamaeleo gracilis","live",NA,"GH","T","W","I",576
"16536",2005,"Chamaeleo gracilis","live",NA,"TG","T","C","I",30
"16537",2005,"Chamaeleo gracilis","live",NA,"TG","T","R","E",690
"16538",2005,"Chamaeleo gracilis","live",NA,"TG","T","R","I",1611
"16539",2005,"Chamaeleo gracilis","live",NA,"TG","T","U","I",98
"16540",2005,"Chamaeleo gracilis","live",NA,"TG","T","W","E",155
"16541",2005,"Chamaeleo gracilis","live",NA,"TG","T","W","I",261
"16542",2005,"Chamaeleo gracilis","live",NA,"TZ","Q","W","I",10
"16543",2005,"Chamaeleo gracilis","live",NA,"TZ","T","W","E",866
"16544",2005,"Chamaeleo gracilis","live",NA,"TZ","T","W","I",869
"16545",2005,"Chamaeleo senegalensis","live",NA,"BJ","T","R","E",2230
"16546",2005,"Chamaeleo senegalensis","live",NA,"BJ","T","R","I",2353
"16547",2005,"Chamaeleo senegalensis","live",NA,"GH","T","R","I",283
"16548",2005,"Chamaeleo senegalensis","live",NA,"GH","T","W","E",2285
"16549",2005,"Chamaeleo senegalensis","live",NA,"GH","T","W","I",744
"16550",2005,"Chamaeleo senegalensis","live",NA,"TG","T","C","I",30
"16551",2005,"Chamaeleo senegalensis","live",NA,"TG","T","R","E",1535
"16552",2005,"Chamaeleo senegalensis","live",NA,"TG","T","R","I",5656
"16553",2005,"Chamaeleo senegalensis","live",NA,"TG","T","U","I",250
"16554",2005,"Chamaeleo senegalensis","live",NA,"TG","T","W","E",50
"16555",2005,"Chamaeleo senegalensis","live",NA,"TG","T","W","I",200
"16556",2005,"Chamaeleo senegalensis","live",NA,"UG","T","W","E",60
"16557",2005,"Chelonoidis carbonarius","live",NA,"AR","Q","C","E",3
"16558",2005,"Chelonoidis carbonarius","live",NA,"AR","Q","C","I",3
"16559",2005,"Chelonoidis carbonarius","live",NA,"BB","P","C","E",2
"16560",2005,"Chelonoidis carbonarius","live",NA,"BB","T","C","E",662
"16561",2005,"Chelonoidis carbonarius","live",NA,"BB","T","C","I",572
"16562",2005,"Chelonoidis carbonarius","live",NA,"BE","Z","C","E",8
"16563",2005,"Chelonoidis carbonarius","live",NA,"BR","P","C","E",1
"16564",2005,"Chelonoidis carbonarius","live",NA,"BR","T","C","E",11229
"16565",2005,"Chelonoidis carbonarius","live",NA,"BR","T","C","I",3224
"16566",2005,"Chelonoidis carbonarius","live",NA,"CH","BLANK","C","E",6
"16567",2005,"Chelonoidis carbonarius","live",NA,"CH","P","C","I",16
"16568",2005,"Chelonoidis carbonarius","live",NA,"CH","T","C","I",1
"16569",2005,"Chelonoidis carbonarius","live",NA,"CO","P","I","I",3
"16570",2005,"Chelonoidis carbonarius","live",NA,"GY","T","W","E",417
"16571",2005,"Chelonoidis carbonarius","live",NA,"GY","T","W","I",301
"16572",2005,"Chelonoidis carbonarius","live",NA,"NL","Z","C","E",4
"16573",2005,"Chelonoidis carbonarius","live",NA,"NL","Z","C","I",4
"16574",2005,"Chelonoidis carbonarius","live",NA,"SR","T","F","E",150
"16575",2005,"Chelonoidis carbonarius","live",NA,"SR","T","F","I",122
"16576",2005,"Chelonoidis carbonarius","live",NA,"SR","T","W","E",429
"16577",2005,"Chelonoidis carbonarius","live",NA,"SR","T","W","I",411
"16578",2005,"Chelonoidis carbonarius","live",NA,"SV","T","C","I",211
"16579",2005,"Chelonoidis carbonarius","live",NA,"VE","T","C","E",3780
"16580",2005,"Chelonoidis carbonarius","live",NA,"VE","T","C","I",1447
"16581",2005,"Chelonoidis carbonarius","live",NA,"VE","T","R","I",920
"16582",2005,"Chelonoidis carbonarius","live",NA,"VG","P","I","I",1
"16583",2005,"Chelonoidis denticulatus","live",NA,"GY","T","I","I",8
"16584",2005,"Chelonoidis denticulatus","live",NA,"GY","T","W","E",474
"16585",2005,"Chelonoidis denticulatus","live",NA,"GY","T","W","I",397
"16586",2005,"Chelonoidis denticulatus","live",NA,"PE","P","W","E",1
"16587",2005,"Chelonoidis denticulatus","live",NA,"PE","T","F","E",135
"16588",2005,"Chelonoidis denticulatus","live",NA,"PE","T","F","I",125
"16589",2005,"Chelonoidis denticulatus","live",NA,"SR","T","F","E",15
"16590",2005,"Chelonoidis denticulatus","live",NA,"SR","T","W","E",238
"16591",2005,"Chelonoidis denticulatus","live",NA,"SR","T","W","I",218
"16592",2005,"Chelonoidis denticulatus","live",NA,"SR","Z","W","I",4
"16593",2005,"Chelonoidis denticulatus","live",NA,"TW","T","C","I",600
"16594",2005,"Chelonoidis denticulatus","live",NA,"US","T","F","E",4
"16595",2005,"Chelonoidis denticulatus","live",NA,"US","T","F","I",4
"16596",2005,"Clelia clelia","live",NA,"SR","T","I","I",1
"16597",2005,"Clelia clelia","live",NA,"UY","T","C","E",14
"16598",2005,"Clelia clelia","live",NA,"UY","T","C","I",14
"16599",2005,"Corallus caninus","live",NA,"AR","T","C","E",3
"16600",2005,"Corallus caninus","live",NA,"AR","T","C","I",1
"16601",2005,"Corallus caninus","live",NA,"CH","BLANK","C","E",2
"16602",2005,"Corallus caninus","live",NA,"CH","T","C","I",2
"16603",2005,"Corallus caninus","live",NA,"GY","T","W","E",691
"16604",2005,"Corallus caninus","live",NA,"GY","T","W","I",571
"16605",2005,"Corallus caninus","live",NA,"NL","P","C","E",2
"16606",2005,"Corallus caninus","live",NA,"NL","T","C","I",3
"16607",2005,"Corallus caninus","live",NA,"SR","T","F","E",36
"16608",2005,"Corallus caninus","live",NA,"SR","T","F","I",24
"16609",2005,"Corallus caninus","live",NA,"SR","T","W","E",456
"16610",2005,"Corallus caninus","live",NA,"SR","T","W","I",403
"16611",2005,"Corallus caninus","live",NA,"SR","Z","W","I",4
"16612",2005,"Corallus caninus","live",NA,"US","B","F","E",10
"16613",2005,"Corallus caninus","live",NA,"US","B","F","I",18
"16614",2005,"Corallus caninus","live",NA,"US","P","F","I",3
"16615",2005,"Corallus caninus","live",NA,"US","T","C","I",30
"16616",2005,"Corallus caninus","live",NA,"US","T","F","E",34
"16617",2005,"Corallus caninus","live",NA,"US","T","F","I",28
"16618",2005,"Corallus caninus","live",NA,"US","Z","C","I",2
"16619",2005,"Corallus hortulanus","live",NA,"GY","T","W","E",1993
"16620",2005,"Corallus hortulanus","live",NA,"GY","T","W","I",1587
"16621",2005,"Corallus hortulanus","live",NA,"SR","T","F","E",40
"16622",2005,"Corallus hortulanus","live",NA,"SR","T","F","I",35
"16623",2005,"Corallus hortulanus","live",NA,"SR","T","W","E",945
"16624",2005,"Corallus hortulanus","live",NA,"SR","T","W","I",738
