Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Author,Rank,Listing,Party,Listed under,Full note,# Full note,All_DistributionFullNames,All_DistributionISOCodes,NativeDistributionFullNames,Introduced_Distribution,Introduced(?)_Distribution,Reintroduced_Distribution,Extinct_Distribution,Extinct(?)_Distribution,Distribution_Uncertain
6324,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,ellioti,,Trioceros ellioti,"(Günther, 1895)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Burundi,Democratic Republic of the Congo,Kenya,Rwanda,South Sudan,Uganda,United Republic of Tanzania","BI,CD,KE,RW,SS,UG,TZ","Burundi,Democratic Republic of the Congo,Kenya,Rwanda,South Sudan,Uganda",,,,,,United Republic of Tanzania
10125,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,feae,,Trioceros feae,"(Boulenger, 1906)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Equatorial Guinea,GQ,Equatorial Guinea,,,,,,
3298,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,fuelleborni,,Trioceros fuelleborni,"(Tornier, 1900)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,United Republic of Tanzania,TZ,United Republic of Tanzania,,,,,,
8032,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,goetzei,,Trioceros goetzei,"(Tornier, 1899)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Malawi,United Republic of Tanzania,Zambia","MW,TZ,ZM","Malawi,United Republic of Tanzania,Zambia",,,,,,
7646,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,hanangensis,,Trioceros hanangensis,"Krause & Böhme, 2010",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,United Republic of Tanzania,TZ,United Republic of Tanzania,,,,,,
8717,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,harennae,,Trioceros harennae,"(Largen, 1995)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Ethiopia,ET,Ethiopia,,,,,,
9839,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,hoehnelii,,Trioceros hoehnelii,"(Steindachner, 1891)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Kenya,Uganda","KE,UG","Kenya,Uganda",,,,,,
9203,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,incornutus,,Trioceros incornutus,"(Loveridge, 1932)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Malawi,United Republic of Tanzania,Zambia","MW,TZ,ZM","Malawi,United Republic of Tanzania",,,,,,Zambia
10646,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,ituriensis,,Trioceros ituriensis,"(Schmidt, 1919)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Democratic Republic of the Congo,Kenya,Uganda","CD,KE,UG","Democratic Republic of the Congo,Uganda",,,,,,Kenya
9297,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,jacksonii,,Trioceros jacksonii,"(Boulenger, 1896)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Kenya,Uganda,United Republic of Tanzania,United States of America","KE,UG,TZ,US","Kenya,Uganda,United Republic of Tanzania",United States of America,,,,,
7124,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,johnstoni,,Trioceros johnstoni,"(Boulenger, 1901)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Burundi,Democratic Republic of the Congo,Rwanda,Uganda","BI,CD,RW,UG","Burundi,Democratic Republic of the Congo,Rwanda,Uganda",,,,,,
67939,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,kinangopensis,,Trioceros kinangopensis,"Glaw, 2015",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Kenya,KE,Kenya,,,,,,
5960,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,kinetensis,,Trioceros kinetensis,"(Schmidt, 1943)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,South Sudan,SS,South Sudan,,,,,,
8800,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,laterispinis,,Trioceros laterispinis,"(Loveridge, 1932)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,United Republic of Tanzania,TZ,United Republic of Tanzania,,,,,,
6164,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,marsabitensis,,Trioceros marsabitensis,"(Tilbury, 1991)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Kenya,KE,Kenya,,,,,,
7462,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,melleri,,Trioceros melleri,"(Gray, 1865)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Malawi,Mozambique,United Republic of Tanzania,United States of America","MW,MZ,TZ,US","Malawi,Mozambique,United Republic of Tanzania",United States of America,,,,,
5824,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,montium,,Trioceros montium,"(Buchholz, 1874)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Cameroon,CM,Cameroon,,,,,,
9872,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,narraioca,,Trioceros narraioca,"(Necas, Modry & Slapeta, 2003)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Kenya,KE,Kenya,,,,,,
8135,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,ntunte,,Trioceros ntunte,"(Necas, Modry & Slapeta, 2005)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Kenya,KE,Kenya,,,,,,
6504,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,nyirit,,Trioceros nyirit,"Stipala, Lutzmann, Malonza, Borghesio, Wilkinson, Godley & Evans, 2011",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Kenya,KE,Kenya,,,,,,
11263,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,oweni,,Trioceros oweni,"(Gray, 1831)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Angola,Cameroon,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Nigeria,Uganda","AO,CM,CG,CD,GQ,GA,NG,UG","Angola,Cameroon,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Nigeria,Uganda",,,,,,
10020,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,perreti,,Trioceros perreti,"(Klaver & Böhme, 1992)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Cameroon,CM,Cameroon,,,,,,
5048,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,pfefferi,,Trioceros pfefferi,"(Tornier, 1900)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Cameroon,CM,Cameroon,,,,,,
6070,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,quadricornis,,Trioceros quadricornis,"(Tornier, 1899)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Cameroon,Nigeria","CM,NG","Cameroon,Nigeria",,,,,,
4140,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,rudis,,Trioceros rudis,"(Boulenger, 1906)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Burundi,Democratic Republic of the Congo,Kenya,Rwanda,South Sudan,Uganda,United Republic of Tanzania","BI,CD,KE,RW,SS,UG,TZ","Burundi,Democratic Republic of the Congo,Rwanda,Uganda",,,,,,"Kenya,South Sudan,United Republic of Tanzania"
9365,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,schoutedeni,,Trioceros schoutedeni,"(Laurent, 1952)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Democratic Republic of the Congo,Rwanda","CD,RW","Democratic Republic of the Congo,Rwanda",,,,,,
10035,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,schubotzi,,Trioceros schubotzi,"(Sternfeld, 1912)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,Kenya,KE,Kenya,,,,,,
5843,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,serratus,,Trioceros serratus,"Mertens, 1922",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Cameroon,Nigeria","CM,NG","Cameroon,Nigeria",,,,,,
8047,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,sternfeldi,,Trioceros sternfeldi,"(Rand, 1963)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,United Republic of Tanzania,TZ,United Republic of Tanzania,,,,,,
8048,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,tempeli,,Trioceros tempeli,"(Tornier, 1899)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,United Republic of Tanzania,TZ,United Republic of Tanzania,,,,,,
10930,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,werneri,,Trioceros werneri,"(Tornier, 1899)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,United Republic of Tanzania,TZ,United Republic of Tanzania,,,,,,
4065,Animalia,Chordata,Reptilia,Sauria,Chamaeleonidae,Trioceros,wiedersheimi,,Trioceros wiedersheimi,"(Nieden, 1910)",SPECIES,II,,Trioceros spp.,"**II** [GENUS listing Trioceros spp.] Formerly included in Chamaeleo spp., prior to taxonomic change adopted at CoP16.",,"Cameroon,Nigeria","CM,NG","Cameroon,Nigeria",,,,,,
7719,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,angolensis,,Cordylus angolensis,"(Bocage, 1895)",SPECIES,II,,Cordylus spp.,,,Angola,AO,Angola,,,,,,
10250,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,aridus,,Cordylus aridus,"Mouton & van Wyk, 1994",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
6326,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,beraduccii,,Cordylus beraduccii,"Broadley & Branch, 2002",SPECIES,II,,Cordylus spp.,,,"Kenya,United Republic of Tanzania","KE,TZ","Kenya,United Republic of Tanzania",,,,,,
5374,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,cloetei,,Cordylus cloetei,"Mouton & van Wyk, 1994",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
8637,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,cordylus,,Cordylus cordylus,"(Linnaeus, 1758)",SPECIES,II,,Cordylus spp.,,,"Lesotho,South Africa","LS,ZA","Lesotho,South Africa",,,,,,
100050,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,imkeae,,Cordylus imkeae,"Mouton and Van Wyk, 1994",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
7461,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,jonesii,,Cordylus jonesii,"(Boulenger, 1891)",SPECIES,II,,Cordylus spp.,,,"Botswana,Eswatini,Mozambique,South Africa,Zimbabwe","BW,SZ,MZ,ZA,ZW","Botswana,Eswatini,Mozambique,South Africa,Zimbabwe",,,,,,
5205,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,machadoi,,Cordylus machadoi,"Laurent, 1964",SPECIES,II,,Cordylus spp.,,,"Angola,Namibia","AO,NA","Angola,Namibia",,,,,,
6192,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,macropholis,,Cordylus macropholis,"(Boulenger, 1910)",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
67940,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,marunguensis,,Cordylus marunguensis,"Greenbaum, Stanley, Kusamba, Moninga, Goldberg, & Bursey, 2012",SPECIES,II,,Cordylus spp.,,,Democratic Republic of the Congo,CD,Democratic Republic of the Congo,,,,,,
6229,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,mclachlani,,Cordylus mclachlani,"Mouton, 1986",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
7104,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,meculae,,Cordylus meculae,"Branch, Roedel & Marais, 2005",SPECIES,II,,Cordylus spp.,,,Mozambique,MZ,Mozambique,,,,,,
7255,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,minor,,Cordylus minor,"FitzSimons, 1943",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
101093,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,namakuiyus,,Cordylus namakuiyus,"Stanley, Ceríaco, Bandeira, Valerio, Bates & Branch, 2016",SPECIES,II,,Cordylus spp.,,,Angola,AO,Angola,,,,,,
3137,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,niger,,Cordylus niger,"Cuvier, 1829",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
8369,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,nyikae,,Cordylus nyikae,"Broadley & Mouton, 2000",SPECIES,II,,Cordylus spp.,,,Malawi,MW,Malawi,,,,,,
11002,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,oelofseni,,Cordylus oelofseni,"Mouton & van Wyk, 1990",SPECIES,II,,Cordylus spp.,,,South Africa,ZA,South Africa,,,,,,
6357,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,rhodesianus,,Cordylus rhodesianus,"(Hewitt, 1933)",SPECIES,II,,Cordylus spp.,,,"Mozambique,Zimbabwe","MZ,ZW","Mozambique,Zimbabwe",,,,,,
6854,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,rivae,,Cordylus rivae,"(Boulenger, 1896)",SPECIES,II,,Cordylus spp.,,,Ethiopia,ET,Ethiopia,,,,,,
6406,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,tropidosternum,,Cordylus tropidosternum,"(Cope, 1869)",SPECIES,II,,Cordylus spp.,,,"Angola,Botswana,Democratic Republic of the Congo,Eswatini,Ethiopia,Kenya,Malawi,Mozambique,South Africa,United Republic of Tanzania,Zambia,Zimbabwe","AO,BW,CD,SZ,ET,KE,MW,MZ,ZA,TZ,ZM,ZW","Angola,Botswana,Democratic Republic of the Congo,Eswatini,Ethiopia,Kenya,Malawi,Mozambique,South Africa,United Republic of Tanzania,Zambia,Zimbabwe",,,,,,
7731,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,ukingensis,,Cordylus ukingensis,"(Loveridge, 1932)",SPECIES,II,,Cordylus spp.,,,United Republic of Tanzania,TZ,United Republic of Tanzania,,,,,,
6624,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Cordylus,vittifer,,Cordylus vittifer,"(Reichenow, 1887)",SPECIES,II,,Cordylus spp.,,,"Botswana,Eswatini,Mozambique,South Africa","BW,SZ,MZ,ZA","Botswana,Eswatini,Mozambique,South Africa",,,,,,
65696,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Hemicordylus,hemicordylus capensis,,Hemicordylus capensis,"A. Smith, 1838",SPECIES,II,,Hemicordylus spp.,,,South Africa,ZA,South Africa,,,,,,
68402,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Hemicordylus,nebulosus,,Hemicordylus nebulosus,"(Mouton & van Wyk, 1995)",SPECIES,II,,Hemicordylus spp.,,,South Africa,ZA,South Africa,,,,,,
65700,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Karusaurus,karusaurus jordani,,Karusaurus jordani,"Parker, 1936",SPECIES,II,,Karusaurus spp.,,,Namibia,NA,Namibia,,,,,,
65708,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Karusaurus,karusaurus polyzonus,,Karusaurus polyzonus,"A. Smith, 1838",SPECIES,II,,Karusaurus spp.,,,"Lesotho,Namibia,South Africa","LS,NA,ZA","Namibia,South Africa",,,,,,Lesotho
65695,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Namazonurus,namazonurus campbelli,,Namazonurus campbelli,"FitzSimons, 1938",SPECIES,II,,Namazonurus spp.,,,Namibia,NA,Namibia,,,,,,
65702,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Namazonurus,namazonurus lawrenci,,Namazonurus lawrenci,"FitzSimons, 1939",SPECIES,II,,Namazonurus spp.,,,South Africa,ZA,South Africa,,,,,,
65705,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Namazonurus,namazonurus namaquensis,,Namazonurus namaquensis,"Methuen & Hewitt, 1914",SPECIES,II,,Namazonurus spp.,,,Namibia,NA,Namibia,,,,,,
65707,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Namazonurus,namazonurus peersi,,Namazonurus peersi,"Hewitt, 1932",SPECIES,II,,Namazonurus spp.,,,South Africa,ZA,South Africa,,,,,,
65709,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Namazonurus,namazonurus pustulatus,,Namazonurus pustulatus,"Peters, 1862",SPECIES,II,,Namazonurus spp.,,,Namibia,NA,Namibia,,,,,,
65698,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Ninurta,ninurta coeruleopunctatus,,Ninurta coeruleopunctatus,"Methuen & Hewitt, 1914",SPECIES,II,,Ninurta spp.,,,South Africa,ZA,South Africa,,,,,,
65697,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Ouroborus,ouroborus cataphractus,,Ouroborus cataphractus,"Boie, 1828",SPECIES,II,,Ouroborus spp.,,,South Africa,ZA,South Africa,,,,,,
31625,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Pseudocordylus,pseudocordylus langi,,Pseudocordylus langi,"Loveridge, 1944",SPECIES,II,,Pseudocordylus spp.,,,"Lesotho,South Africa","LS,ZA","Lesotho,South Africa",,,,,,
33398,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Pseudocordylus,pseudocordylus melanotus,,Pseudocordylus melanotus,"A. Smith, 1838",SPECIES,II,,Pseudocordylus spp.,,,"Eswatini,Lesotho,South Africa","SZ,LS,ZA","Eswatini,Lesotho,South Africa",,,,,,
32265,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Pseudocordylus,microlepidotus,,Pseudocordylus microlepidotus,"Cuvier, 1829",SPECIES,II,,Pseudocordylus spp.,,,South Africa,ZA,South Africa,,,,,,
31403,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Pseudocordylus,pseudocordylus spinosus,,Pseudocordylus spinosus,"FitzSimons, 1947",SPECIES,II,,Pseudocordylus spp.,,,"Lesotho,South Africa","LS,ZA",South Africa,,,,,,Lesotho
32515,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Pseudocordylus,pseudocordylus subviridis,,Pseudocordylus subviridis,"A. Smith, 1838",SPECIES,II,,Pseudocordylus spp.,,,"Lesotho,South Africa","LS,ZA","Lesotho,South Africa",,,,,,
65714,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Pseudocordylus,pseudocordylus transvaalensis,,Pseudocordylus transvaalensis,"FitzSimons, 1943",SPECIES,II,,Pseudocordylus spp.,,,South Africa,ZA,South Africa,,,,,,
65694,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Smaug,smaug breyeri,,Smaug breyeri,"Van Dam, 1921",SPECIES,II,,Smaug spp.,,,South Africa,ZA,South Africa,,,,,,
65699,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Smaug,smaug giganteus,,Smaug giganteus,"A. Smith, 1844",SPECIES,II,,Smaug spp.,,,South Africa,ZA,South Africa,,,,,,
65704,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Smaug,smaug mossambicus,,Smaug mossambicus,"FitzSimons, 1958",SPECIES,II,,Smaug spp.,,,"Mozambique,Zimbabwe","MZ,ZW","Mozambique,Zimbabwe",,,,,,
65711,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Smaug,smaug regius,,Smaug regius,"Broadley, 1962",SPECIES,II,,Smaug spp.,,,Zimbabwe,ZW,Zimbabwe,,,,,,
65716,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Smaug,smaug vandami,,Smaug vandami,"FitzSimons, 1930",SPECIES,II,,Smaug spp.,,,South Africa,ZA,South Africa,,,,,,
65690,Animalia,Chordata,Reptilia,Sauria,Cordylidae,Smaug,warreni,,Smaug warreni,"Boulenger, 1908",SPECIES,II,,Smaug spp.,,,"Eswatini,Mozambique,South Africa","SZ,MZ,ZA","Eswatini,Mozambique,South Africa",,,,,,
98215,Animalia,Chordata,Reptilia,Sauria,Eublepharidae,Goniurosaurus,araneus,,Goniurosaurus araneus,"Grismer, Viets & Boyle, 1999",SPECIES,II,,Goniurosaurus spp.,**II** [GENUS listing Goniurosaurus spp.] Except the species native to Japan,,"China,Viet Nam","CN,VN","China,Viet Nam",,,,,,
98204,Animalia,Chordata,Reptilia,Sauria,Eublepharidae,Goniurosaurus,bawanglingensis,,Goniurosaurus bawanglingensis,"Grismer, Shi, Orlov & Anajeva, 2002 ",SPECIES,II,,Goniurosaurus spp.,**II** [GENUS listing Goniurosaurus spp.] Except the species native to Japan,,China,CN,China,,,,,,
98212,Animalia,Chordata,Reptilia,Sauria,Eublepharidae,Goniurosaurus,catbaensis,,Goniurosaurus catbaensis,"Ziegler, Nguyen, Schmitz, Stenke, Rösler, 2008",SPECIES,II,,Goniurosaurus spp.,**II** [GENUS listing Goniurosaurus spp.] Except the species native to Japan,,Viet Nam,VN,Viet Nam,,,,,,
101432,Animalia,Chordata,Reptilia,Sauria,Eublepharidae,Goniurosaurus,chengzheng,,Goniurosaurus chengzheng," Zhu, Liu, Bai, Román-Palacois, Li & He, 2021",SPECIES,II,,Goniurosaurus spp.,**II** [GENUS listing Goniurosaurus spp.] Except the species native to Japan,,,,,,,,,,
101433,Animalia,Chordata,Reptilia,Sauria,Eublepharidae,Goniurosaurus,gezhi,,Goniurosaurus gezhi,"Zhu, He & Li, 2020",SPECIES,II,,Goniurosaurus spp.,**II** [GENUS listing Goniurosaurus spp.] Except the species native to Japan,,,,,,,,,,
101434,Animalia,Chordata,Reptilia,Sauria,Eublepharidae,Goniurosaurus,gollum,,Goniurosaurus gollum,"Qi, Wang, Grismer, Chen, Lyu & Wang, 2020",SPECIES,II,,Goniurosaurus spp.,**II** [GENUS listing Goniurosaurus spp.] Except the species native to Japan,,,,,,,,,,
98205,Animalia,Chordata,Reptilia,Sauria,Eublepharidae,Goniurosaurus,hainanensis,,Goniurosaurus hainanensis,"Barbour, 1908",SPECIES,II,,Goniurosaurus spp.,**II** [GENUS listing Goniurosaurus spp.] Except the species native to Japan,,China,CN,China,,,,,,
